sample,time,code,chan,trialIdx,trialRawTmin.sample,trialRawTmin.time,trialRawT0.sample,trialRawT0.time,trialRawTmax.sample,trialRawTmax.time
8501,8.0009765625,112,-1,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
8851,8.3427734375,350,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
8909,8.3994140625,351,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
8960,8.44921875,350,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
9044,8.53125,351,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
9062,8.548828125,350,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
9245,8.7275390625,351,0,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
9252,8.734375,101,-1,128,2202976,2151.34375,2203284,2151.64453125,2216596,2164.64453125
308,0.0,12,-1,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
1331,0.9990234375,1,-1,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
6710,6.251953125,350,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
6789,6.3291015625,351,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
8502,8.001953125,112,-1,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
8581,8.0791015625,350,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
8689,8.1845703125,351,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
8820,8.3125,350,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
8913,8.4033203125,351,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
9023,8.5107421875,350,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
9233,8.7158203125,101,-1,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
9284,8.765625,351,0,129,2220281,2168.2431640625,2220589,2168.5439453125,2233901,2181.5439453125
308,0.0,15,-1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
921,0.5986328125,350,1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
994,0.669921875,351,1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
1331,0.9990234375,1,-1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
8502,8.001953125,115,-1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
8981,8.4697265625,350,1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
9165,8.6494140625,103,-1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
9202,8.685546875,351,1,130,2237544,2185.1015625,2237852,2185.40234375,2251164,2198.40234375
308,0.0,12,-1,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
1333,1.0009765625,1,-1,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
8501,8.0009765625,112,-1,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
9063,8.5498046875,350,0,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
9366,8.845703125,101,-1,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
9383,8.8623046875,351,0,131,2254731,2201.8857421875,2255039,2202.1865234375,2268351,2215.1865234375
308,0.0,15,-1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
1192,0.86328125,350,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
1234,0.904296875,351,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
1332,1.0,1,-1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
7198,6.728515625,350,0,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
7260,6.7890625,351,0,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
7525,7.0478515625,350,0,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
7605,7.1259765625,351,0,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
8502,8.001953125,115,-1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
9450,8.927734375,350,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
9555,9.0302734375,351,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
9574,9.048828125,350,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
9749,9.2197265625,103,-1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
9773,9.2431640625,351,1,132,2272141,2218.8876953125,2272449,2219.1884765625,2285761,2232.1884765625
308,0.0,12,-1,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
1332,1.0,1,-1,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
8503,8.0029296875,112,-1,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
8872,8.36328125,350,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9167,8.6513671875,351,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9536,9.01171875,350,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9575,9.0498046875,351,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9625,9.0986328125,350,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9684,9.15625,351,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9783,9.2529296875,350,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9983,9.4482421875,101,-1,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
9992,9.45703125,351,0,133,2289919,2236.2490234375,2290227,2236.5498046875,2303539,2249.5498046875
308,0.0,12,-1,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
1329,0.9970703125,1,-1,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8499,7.9990234375,112,-1,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8791,8.2841796875,350,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8854,8.345703125,351,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8880,8.37109375,350,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8926,8.416015625,351,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
8951,8.4404296875,350,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
9233,8.7158203125,101,-1,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
9238,8.720703125,351,0,134,2307924,2253.83203125,2308232,2254.1328125,2321544,2267.1328125
308,0.0,15,-1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
1331,0.9990234375,1,-1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
7970,7.482421875,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8034,7.544921875,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8153,7.6611328125,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8243,7.7490234375,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8278,7.783203125,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8339,7.8427734375,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8380,7.8828125,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8410,7.912109375,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8431,7.9326171875,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8465,7.9658203125,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
8503,8.0029296875,115,-1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
9043,8.5302734375,350,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
9280,8.76171875,103,-1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
9286,8.767578125,351,1,135,2325181,2270.6845703125,2325489,2270.9853515625,2338801,2283.9853515625
308,0.0,12,-1,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
1334,1.001953125,1,-1,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
8502,8.001953125,112,-1,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
9009,8.4970703125,350,0,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
9321,8.8017578125,351,0,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
9328,8.80859375,101,-1,136,2342496,2287.59375,2342804,2287.89453125,2356116,2300.89453125
308,0.0,15,-1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
1332,1.0,1,-1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8503,8.0029296875,115,-1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8702,8.197265625,350,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8756,8.25,351,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8890,8.380859375,350,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8941,8.4306640625,351,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
8959,8.4482421875,350,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
9202,8.685546875,103,-1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
9217,8.7001953125,351,1,137,2359876,2304.56640625,2360184,2304.8671875,2373496,2317.8671875
308,0.0,15,-1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
1330,0.998046875,1,-1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8104,7.61328125,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8167,7.6748046875,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8356,7.859375,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8423,7.9248046875,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8499,7.9990234375,115,-1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8520,8.01953125,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8578,8.076171875,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8675,8.1708984375,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8715,8.2099609375,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8729,8.2236328125,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8761,8.2548828125,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8896,8.38671875,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8960,8.44921875,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
8975,8.4638671875,350,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
9185,8.6689453125,103,-1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
9231,8.7138671875,351,1,138,2377108,2321.39453125,2377416,2321.6953125,2390728,2334.6953125
308,0.0,15,-1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
1332,1.0,1,-1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
8003,7.5146484375,350,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
8032,7.54296875,351,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
8503,8.0029296875,115,-1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
8965,8.4541015625,350,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
9172,8.65625,351,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
9873,9.3408203125,350,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
10034,9.498046875,103,-1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
10076,9.5390625,351,1,139,2394347,2338.2294921875,2394655,2338.5302734375,2407967,2351.5302734375
308,0.0,12,-1,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
1333,1.0009765625,1,-1,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
8502,8.001953125,112,-1,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
9186,8.669921875,350,0,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
9415,8.8935546875,101,-1,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
9434,8.912109375,351,0,140,2412434,2355.892578125,2412742,2356.193359375,2426054,2369.193359375
308,0.0,15,-1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
1332,1.0,1,-1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
3819,3.4287109375,350,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
3889,3.4970703125,351,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
6080,5.63671875,350,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
6130,5.685546875,351,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
8162,7.669921875,350,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
8217,7.7236328125,351,0,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
8503,8.0029296875,115,-1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
9079,8.5654296875,350,1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
9166,8.650390625,351,1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
9203,8.6865234375,350,1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
9368,8.84765625,103,-1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
9393,8.8720703125,351,1,141,2429876,2372.92578125,2430184,2373.2265625,2443496,2386.2265625
308,0.0,15,-1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
1333,1.0009765625,1,-1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
8502,8.001953125,115,-1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
9485,8.9619140625,350,1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
9548,9.0234375,351,1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
9575,9.0498046875,350,1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
9732,9.203125,103,-1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
9751,9.2216796875,351,1,142,2447281,2389.9228515625,2447589,2390.2236328125,2460901,2403.2236328125
308,0.0,12,-1,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
1332,1.0,1,-1,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
3579,3.1943359375,350,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
3647,3.2607421875,351,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
8503,8.0029296875,112,-1,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
8666,8.162109375,350,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
8731,8.2255859375,351,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
8901,8.3916015625,350,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
9112,8.59765625,101,-1,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
9127,8.6123046875,351,0,143,2465041,2407.2666015625,2465349,2407.5673828125,2478661,2420.5673828125
308,0.0,12,-1,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
1332,1.0,1,-1,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
8503,8.0029296875,112,-1,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
8574,8.072265625,350,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
8727,8.2216796875,351,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
8901,8.3916015625,350,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
8916,8.40625,351,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
9005,8.4931640625,350,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
9212,8.6953125,101,-1,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
9217,8.7001953125,351,0,144,2482190,2424.013671875,2482498,2424.314453125,2495810,2437.314453125
308,0.0,15,-1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
1332,1.0,1,-1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
1446,1.111328125,350,1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
1510,1.173828125,351,1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
8501,8.0009765625,115,-1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
8828,8.3203125,350,1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
8917,8.4072265625,350,0,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
8939,8.4287109375,351,0,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
9071,8.5576171875,103,-1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
9092,8.578125,351,1,145,2499435,2440.8544921875,2499743,2441.1552734375,2513055,2454.1552734375
308,0.0,15,-1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
1332,1.0,1,-1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
2067,1.7177734375,350,0,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
2114,1.763671875,351,0,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6023,5.5810546875,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6099,5.6552734375,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6112,5.66796875,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6133,5.6884765625,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6229,5.7822265625,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6291,5.8427734375,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6339,5.8896484375,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
6406,5.955078125,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
8504,8.00390625,115,-1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
8697,8.1923828125,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
8761,8.2548828125,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
8815,8.3076171875,350,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
8990,8.478515625,103,-1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
9021,8.5087890625,351,1,146,2516549,2457.5673828125,2516857,2457.8681640625,2530169,2470.8681640625
308,0.0,12,-1,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
1332,1.0,1,-1,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
5973,5.5322265625,350,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
6039,5.5966796875,351,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
6799,6.3388671875,350,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
6841,6.3798828125,351,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8503,8.0029296875,112,-1,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8690,8.185546875,350,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8782,8.275390625,351,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8809,8.3017578125,350,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8842,8.333984375,351,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
8860,8.3515625,350,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
9084,8.5703125,101,-1,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
9131,8.6162109375,351,0,147,2533575,2474.1943359375,2533883,2474.4951171875,2547195,2487.4951171875
308,0.0,15,-1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
1332,1.0,1,-1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8381,7.8837890625,350,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8442,7.943359375,351,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8475,7.9755859375,350,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8493,7.9931640625,351,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8504,8.00390625,115,-1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8617,8.1142578125,350,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8643,8.1396484375,351,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
8861,8.3525390625,350,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
9059,8.5458984375,103,-1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
9100,8.5859375,351,1,148,2550700,2490.91796875,2551008,2491.21875,2564320,2504.21875
308,0.0,12,-1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
432,0.12109375,350,1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
512,0.19921875,351,1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
1330,0.998046875,1,-1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
4167,3.7685546875,350,1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
4253,3.8525390625,351,1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
8501,8.0009765625,112,-1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
8676,8.171875,350,0,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
9065,8.5517578125,101,-1,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
9091,8.5771484375,351,0,149,2567789,2507.6064453125,2568097,2507.9072265625,2581409,2520.9072265625
308,0.0,12,-1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
1330,0.998046875,1,-1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
4195,3.7958984375,350,1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
4239,3.8388671875,351,1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
4458,4.052734375,350,1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
4534,4.126953125,351,1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8226,7.732421875,350,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8354,7.857421875,351,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8376,7.87890625,350,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8496,7.99609375,351,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8499,7.9990234375,112,-1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
8589,8.0869140625,350,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
9046,8.533203125,101,-1,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
9089,8.5751953125,351,0,150,2584890,2524.306640625,2585198,2524.607421875,2598510,2537.607421875
308,0.0,15,-1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
1332,1.0,1,-1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
8503,8.0029296875,115,-1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
8886,8.376953125,350,1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
9085,8.5712890625,103,-1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
9111,8.5966796875,351,1,151,2601961,2540.9775390625,2602269,2541.2783203125,2615581,2554.2783203125
308,0.0,12,-1,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
1331,0.9990234375,1,-1,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
8503,8.0029296875,112,-1,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
8732,8.2265625,350,0,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
9077,8.5634765625,101,-1,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
9104,8.58984375,351,0,152,2619091,2557.7060546875,2619399,2558.0068359375,2632711,2571.0068359375
308,0.0,12,-1,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
1333,1.0009765625,1,-1,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7493,7.0166015625,350,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7553,7.0751953125,351,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7602,7.123046875,350,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7658,7.177734375,351,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7730,7.248046875,350,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7785,7.3017578125,351,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7817,7.3330078125,350,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7870,7.384765625,351,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
7926,7.439453125,350,0,153,2636188,2574.40234375,2636496,2574.703125,2649808,2587.703125
