sample,time,code,chan,trialIdx
1571692,1534.85546875,350,0,77
1571737,1534.8994140625,351,0,77
1572137,1535.2900390625,113,-1,77
1572325,1535.4736328125,350,0,77
1572356,1535.50390625,351,0,77
1572376,1535.5234375,350,0,77
1572551,1535.6943359375,101,-1,77
1572592,1535.734375,351,0,77
1584999,1547.8505859375,13,-1,78
1586022,1548.849609375,1,-1,78
1586072,1548.8984375,350,1,78
1586122,1548.947265625,351,1,78
1593194,1555.853515625,113,-1,78
1593955,1556.5966796875,350,0,78
1594163,1556.7998046875,101,-1,78
1594167,1556.8037109375,351,0,78
1606588,1568.93359375,13,-1,79
1607612,1569.93359375,1,-1,79
1607615,1569.9365234375,350,1,79
1607682,1570.001953125,351,1,79
1607915,1570.2294921875,350,1,79
1607972,1570.28515625,351,1,79
1608418,1570.720703125,350,0,79
1608496,1570.796875,351,0,79
1608562,1570.861328125,350,0,79
1608631,1570.9287109375,351,0,79
1612962,1575.158203125,350,0,79
1612980,1575.17578125,351,0,79
1613080,1575.2734375,350,0,79
1613109,1575.3017578125,351,0,79
1613207,1575.3974609375,350,0,79
1613224,1575.4140625,351,0,79
1613328,1575.515625,350,0,79
1613368,1575.5546875,351,0,79
1613474,1575.658203125,350,0,79
1613490,1575.673828125,351,0,79
1613572,1575.75390625,350,0,79
1613610,1575.791015625,351,0,79
1613679,1575.8583984375,350,0,79
1613700,1575.87890625,351,0,79
1613775,1575.9521484375,350,0,79
1613792,1575.96875,351,0,79
1613875,1576.0498046875,350,0,79
1613892,1576.06640625,351,0,79
1613940,1576.11328125,350,0,79
1613983,1576.1552734375,351,0,79
1614043,1576.2138671875,350,0,79
1614072,1576.2421875,351,0,79
1614137,1576.3056640625,350,0,79
1614167,1576.3349609375,351,0,79
1614226,1576.392578125,350,0,79
1614243,1576.4091796875,351,0,79
1614298,1576.462890625,350,0,79
1614331,1576.4951171875,351,0,79
1614370,1576.533203125,350,0,79
1614419,1576.5810546875,351,0,79
1614478,1576.638671875,350,0,79
1614510,1576.669921875,351,0,79
1614603,1576.7607421875,350,0,79
1614632,1576.7890625,351,0,79
1614723,1576.8779296875,350,0,79
1614747,1576.9013671875,351,0,79
1614783,1576.9365234375,113,-1,79
1614821,1576.9736328125,350,0,79
1614838,1576.990234375,351,0,79
1614909,1577.0595703125,350,0,79
1614930,1577.080078125,351,0,79
1614975,1577.1240234375,350,0,79
1615004,1577.15234375,351,0,79
1615089,1577.2353515625,350,0,79
1615120,1577.265625,351,0,79
1615165,1577.3095703125,350,0,79
1615218,1577.361328125,351,0,79
1615317,1577.4580078125,350,0,79
1615343,1577.4833984375,351,0,79
1615436,1577.57421875,350,0,79
1615453,1577.5908203125,351,0,79
1615510,1577.646484375,350,0,79
1615531,1577.6669921875,351,0,79
1615592,1577.7265625,350,0,79
1615609,1577.7431640625,351,0,79
1615659,1577.7919921875,350,0,79
1616002,1578.126953125,101,-1,79
1616055,1578.1787109375,351,0,79
1637670,1599.287109375,14,-1,80
1638692,1600.28515625,1,-1,80
1645863,1607.2880859375,114,-1,80
1646434,1607.845703125,350,1,80
1646628,1608.03515625,351,1,80
1646634,1608.041015625,103,-1,80
1648254,1609.623046875,14,-1,81
1648509,1609.8720703125,350,1,81
1648523,1609.8857421875,351,1,81
1648927,1610.2802734375,350,1,81
1648984,1610.3359375,351,1,81
1649132,1610.48046875,350,1,81
1649196,1610.54296875,351,1,81
1649223,1610.5693359375,350,1,81
1649244,1610.58984375,351,1,81
1649278,1610.623046875,1,-1,81
1649290,1610.634765625,350,1,81
1649411,1610.7529296875,350,0,81
1649412,1610.75390625,351,1,81
1649469,1610.8095703125,351,0,81
1649487,1610.8271484375,350,0,81
1649603,1610.9404296875,351,0,81
1649629,1610.9658203125,350,0,81
1649718,1611.052734375,351,0,81
1649747,1611.0810546875,350,0,81
1649785,1611.1181640625,351,0,81
1649815,1611.1474609375,350,0,81
1649872,1611.203125,351,0,81
1649936,1611.265625,350,0,81
1650005,1611.3330078125,351,0,81
1650033,1611.3603515625,350,0,81
1650074,1611.400390625,351,0,81
1650385,1611.7041015625,350,1,81
1650451,1611.7685546875,351,1,81
1652892,1614.15234375,350,1,81
1652907,1614.1669921875,351,1,81
1655014,1616.224609375,350,1,81
1655061,1616.2705078125,351,1,81
1655191,1616.3974609375,350,1,81
1655271,1616.4755859375,351,1,81
1655289,1616.4931640625,350,1,81
1655307,1616.5107421875,351,1,81
1655591,1616.7880859375,350,1,81
1655679,1616.8740234375,351,1,81
1656448,1617.625,114,-1,81
1656819,1617.9873046875,350,0,81
1656885,1618.0517578125,351,0,81
1657017,1618.1806640625,350,0,81
1657048,1618.2109375,351,0,81
1657072,1618.234375,350,1,81
1657292,1618.44921875,351,1,81
1657304,1618.4609375,103,-1,81
1658917,1620.0361328125,11,-1,82
1659940,1621.03515625,1,-1,82
1660705,1621.7822265625,350,1,82
1660763,1621.8388671875,351,1,82
1663266,1624.283203125,350,1,82
1663292,1624.30859375,351,1,82
1667112,1628.0390625,111,-1,82
1667594,1628.509765625,350,0,82
1667663,1628.5771484375,351,0,82
1667677,1628.5908203125,350,0,82
1667959,1628.8662109375,351,0,82
1667994,1628.900390625,350,0,82
1668038,1628.943359375,351,0,82
1668844,1629.73046875,350,0,82
1669041,1629.9228515625,101,-1,82
1669043,1629.9248046875,351,0,82
1670653,1631.4970703125,14,-1,83
1671678,1632.498046875,1,-1,83
1678847,1639.4990234375,114,-1,83
1679446,1640.083984375,350,1,83
1679715,1640.3466796875,103,-1,83
1679801,1640.4306640625,351,1,83
1681317,1641.9111328125,11,-1,84
1682340,1642.91015625,1,-1,84
1686741,1647.2080078125,350,1,84
1686775,1647.2412109375,351,1,84
1687698,1648.142578125,350,0,84
1687759,1648.2021484375,351,0,84
1688136,1648.5703125,350,0,84
1688219,1648.6513671875,351,0,84
1689258,1649.666015625,350,0,84
1689331,1649.7373046875,351,0,84
1689511,1649.9130859375,111,-1,84
1690037,1650.4267578125,350,0,84
1690112,1650.5,351,0,84
1690158,1650.544921875,350,0,84
1690376,1650.7578125,101,-1,84
1690419,1650.7998046875,351,0,84
1691979,1652.3232421875,14,-1,85
1693001,1653.3212890625,1,-1,85
1697023,1657.2490234375,350,1,85
1697103,1657.3271484375,351,1,85
1697138,1657.361328125,350,1,85
1697193,1657.4150390625,351,1,85
1697262,1657.482421875,350,1,85
1697336,1657.5546875,351,1,85
1697363,1657.5810546875,350,1,85
1697376,1657.59375,351,1,85
1697426,1657.642578125,350,1,85
1697507,1657.7216796875,351,1,85
1697557,1657.7705078125,350,1,85
1697599,1657.8115234375,351,1,85
1697646,1657.857421875,350,1,85
1697702,1657.912109375,351,1,85
1700172,1660.32421875,114,-1,85
1700503,1660.6474609375,350,1,85
1700671,1660.8115234375,103,-1,85
1700753,1660.8916015625,351,1,85
1702280,1662.3828125,11,-1,86
1702784,1662.875,350,0,86
1702840,1662.9296875,351,0,86
1703304,1663.3828125,1,-1,86
1704472,1664.5234375,350,0,86
1704515,1664.5654296875,351,0,86
1705025,1665.0634765625,350,0,86
1705049,1665.0869140625,351,0,86
1705224,1665.2578125,350,0,86
1705241,1665.2744140625,351,0,86
1705366,1665.396484375,350,0,86
1705399,1665.4287109375,351,0,86
1705421,1665.4501953125,350,0,86
1705467,1665.4951171875,351,0,86
1705484,1665.51171875,350,0,86
1705511,1665.5380859375,351,0,86
1705544,1665.5703125,350,0,86
1705637,1665.6611328125,351,0,86
1705725,1665.7470703125,350,0,86
1705787,1665.8076171875,351,0,86
1705898,1665.916015625,350,0,86
1705915,1665.9326171875,351,0,86
1707254,1667.240234375,350,0,86
1707326,1667.310546875,351,0,86
1707552,1667.53125,350,1,86
1707568,1667.546875,351,1,86
1710475,1670.3857421875,111,-1,86
1710713,1670.6181640625,350,0,86
1710996,1670.89453125,101,-1,86
1711008,1670.90625,351,0,86
1712601,1672.4619140625,11,-1,87
1713625,1673.4619140625,1,-1,87
1720795,1680.4638671875,111,-1,87
1720822,1680.490234375,350,0,87
1720877,1680.5439453125,351,0,87
1721074,1680.736328125,350,0,87
1721302,1680.958984375,351,0,87
1721316,1680.97265625,101,-1,87
1722921,1682.5400390625,11,-1,88
1723945,1683.5400390625,1,-1,88
1725655,1685.2099609375,350,0,88
1725685,1685.2392578125,351,0,88
1730036,1689.48828125,350,1,88
1730085,1689.5361328125,351,1,88
1730523,1689.9638671875,350,1,88
1730602,1690.041015625,351,1,88
1731114,1690.541015625,111,-1,88
1731433,1690.8525390625,350,0,88
1731600,1691.015625,351,0,88
1731613,1691.0283203125,350,0,88
1731633,1691.0478515625,101,-1,88
1731640,1691.0546875,351,0,88
1733242,1692.619140625,14,-1,89
1734265,1693.6181640625,1,-1,89
1741437,1700.6220703125,114,-1,89
1741675,1700.8544921875,350,1,89
1741761,1700.9384765625,351,1,89
1741793,1700.9697265625,350,1,89
1741982,1701.154296875,103,-1,89
1742002,1701.173828125,351,1,89
1743596,1702.73046875,14,-1,90
1744620,1703.73046875,1,-1,90
1745476,1704.56640625,350,1,90
1745572,1704.66015625,351,1,90
1748732,1707.74609375,350,0,90
1748769,1707.7822265625,351,0,90
1751789,1710.7314453125,114,-1,90
1752068,1711.00390625,350,1,90
1752149,1711.0830078125,350,0,90
1752210,1711.142578125,351,0,90
1752234,1711.166015625,351,1,90
1752238,1711.169921875,103,-1,90
1753850,1712.744140625,11,-1,91
1754873,1713.7431640625,1,-1,91
1761823,1720.5302734375,350,0,91
1761867,1720.5732421875,351,0,91
1762045,1720.7470703125,111,-1,91
1762422,1721.115234375,350,0,91
1762657,1721.3447265625,101,-1,91
1762671,1721.3583984375,351,0,91
1764260,1722.91015625,14,-1,92
1765282,1723.908203125,1,-1,92
1772452,1730.91015625,114,-1,92
1772752,1731.203125,350,1,92
1772809,1731.2587890625,351,1,92
1772887,1731.3349609375,350,1,92
1773085,1731.5283203125,351,1,92
1773676,1732.10546875,350,1,92
1773861,1732.2861328125,103,-1,92
1773887,1732.3115234375,351,1,92
1775465,1733.8525390625,14,-1,93
1776489,1734.8525390625,1,-1,93
1783660,1741.85546875,114,-1,93
1783885,1742.0751953125,350,1,93
1784077,1742.2626953125,103,-1,93
1784097,1742.2822265625,351,1,93
1785685,1743.8330078125,14,-1,94
1786707,1744.8310546875,1,-1,94
1793877,1751.8330078125,114,-1,94
1794330,1752.275390625,350,1,94
1794601,1752.5400390625,103,-1,94
1794611,1752.5498046875,351,1,94
1796209,1754.1103515625,11,-1,95
1797232,1755.109375,1,-1,95
1803891,1761.6123046875,350,0,95
1803978,1761.697265625,351,0,95
1804403,1762.1123046875,111,-1,95
1804662,1762.365234375,350,0,95
1804925,1762.6220703125,351,0,95
1804926,1762.623046875,101,-1,95
1806529,1764.1884765625,11,-1,96
1807553,1765.1884765625,1,-1,96
1814618,1772.087890625,350,1,96
1814684,1772.15234375,350,0,96
1814724,1772.19140625,111,-1,96
1814765,1772.2314453125,351,0,96
1814778,1772.244140625,350,0,96
1815082,1772.541015625,351,0,96
1815102,1772.560546875,351,1,96
1815113,1772.5712890625,350,0,96
1815177,1772.6337890625,351,0,96
1815251,1772.7060546875,350,1,96
1815289,1772.7431640625,351,1,96
1815299,1772.7529296875,350,0,96
1815415,1772.8662109375,351,0,96
1815433,1772.8837890625,350,0,96
1815620,1773.06640625,101,-1,96
1815651,1773.0966796875,351,0,96
1817234,1774.642578125,14,-1,97
1817939,1775.3310546875,350,1,97
1817996,1775.38671875,351,1,97
1818257,1775.6416015625,1,-1,97
1819716,1777.06640625,350,1,97
1819807,1777.1552734375,351,1,97
1819983,1777.3271484375,350,1,97
1820041,1777.3837890625,351,1,97
1820054,1777.396484375,350,1,97
1820074,1777.416015625,351,1,97
1820092,1777.43359375,350,1,97
1820117,1777.4580078125,351,1,97
1820661,1777.9892578125,350,1,97
1820704,1778.03125,351,1,97
1825428,1782.64453125,114,-1,97
1826092,1783.29296875,350,1,97
1826349,1783.5439453125,103,-1,97
1826371,1783.5654296875,351,1,97
1827947,1785.1044921875,14,-1,98
1828971,1786.1044921875,1,-1,98
1833653,1790.6767578125,350,1,98
1833733,1790.7548828125,351,1,98
1835238,1792.224609375,350,1,98
1835307,1792.2919921875,351,1,98
1835718,1792.693359375,350,1,98
1835806,1792.779296875,351,1,98
1835836,1792.80859375,350,1,98
1835879,1792.8505859375,351,1,98
1836104,1793.0703125,350,1,98
1836142,1793.107421875,114,-1,98
1836193,1793.1572265625,351,1,98
1836432,1793.390625,350,1,98
1836602,1793.556640625,103,-1,98
1836640,1793.59375,351,1,98
1838225,1795.1416015625,11,-1,99
1839249,1796.1416015625,1,-1,99
1843108,1799.91015625,350,0,99
1843177,1799.9775390625,351,0,99
1846420,1803.14453125,111,-1,99
1846720,1803.4375,350,0,99
1846948,1803.66015625,351,0,99
1846970,1803.681640625,350,0,99
1847026,1803.736328125,101,-1,99
1847089,1803.7978515625,351,0,99
1848631,1805.3037109375,11,-1,100
1849654,1806.302734375,1,-1,100
1853283,1809.8466796875,350,1,100
1853315,1809.8779296875,351,1,100
1855285,1811.8017578125,350,0,100
1855362,1811.876953125,351,0,100
1856823,1813.3037109375,111,-1,100
1857137,1813.6103515625,350,0,100
1857343,1813.8115234375,101,-1,100
1857356,1813.82421875,351,0,100
1858952,1815.3828125,11,-1,101
1859975,1816.3818359375,1,-1,101
1866777,1823.0244140625,350,0,101
1866800,1823.046875,351,0,101
1867147,1823.3857421875,111,-1,101
1867425,1823.6572265625,350,0,101
1867472,1823.703125,351,0,101
1867567,1823.7958984375,350,0,101
1867639,1823.8662109375,351,0,101
1867657,1823.8837890625,350,0,101
1867821,1824.0439453125,101,-1,101
1867834,1824.056640625,351,0,101
1869426,1825.611328125,14,-1,102
1870450,1826.611328125,1,-1,102
1877621,1833.6142578125,114,-1,102
1877933,1833.9189453125,350,1,102
1878096,1834.078125,103,-1,102
1878116,1834.09765625,351,1,102
1879695,1835.6396484375,11,-1,103
1880719,1836.6396484375,1,-1,103
1886305,1842.0947265625,350,0,103
1886362,1842.150390625,351,0,103
1887135,1842.9052734375,350,0,103
1887220,1842.98828125,351,0,103
1887236,1843.00390625,350,0,103
1887356,1843.12109375,351,0,103
1887390,1843.154296875,350,0,103
1887488,1843.25,351,0,103
1887501,1843.2626953125,350,0,103
1887554,1843.314453125,351,0,103
1887574,1843.333984375,350,0,103
1887813,1843.5673828125,351,0,103
1887852,1843.60546875,350,0,103
1887889,1843.6416015625,111,-1,103
1887953,1843.7041015625,351,0,103
1887973,1843.7236328125,350,0,103
1888133,1843.8798828125,351,0,103
1888151,1843.8974609375,350,0,103
1888351,1844.0927734375,101,-1,103
1888365,1844.1064453125,351,0,103
1889965,1845.6689453125,14,-1,104
1890988,1846.66796875,1,-1,104
1898160,1853.671875,114,-1,104
1898436,1853.94140625,350,1,104
1898603,1854.1044921875,103,-1,104
1898621,1854.1220703125,351,1,104
1900217,1855.6806640625,14,-1,105
1901240,1856.6796875,1,-1,105
1903274,1858.666015625,350,1,105
1903334,1858.724609375,351,1,105
1907537,1862.8291015625,350,1,105
1907629,1862.9189453125,351,1,105
1907696,1862.984375,350,1,105
1907752,1863.0390625,351,1,105
1907779,1863.0654296875,350,1,105
1907942,1863.224609375,351,1,105
1908065,1863.3447265625,350,1,105
1908116,1863.39453125,351,1,105
1908225,1863.5009765625,350,1,105
1908296,1863.5703125,351,1,105
1908412,1863.68359375,114,-1,105
1908694,1863.958984375,350,1,105
1908933,1864.1923828125,351,1,105
1909023,1864.2802734375,350,1,105
1909087,1864.3427734375,351,1,105
1909137,1864.3916015625,350,1,105
1909152,1864.40625,351,1,105
1909175,1864.4287109375,350,1,105
1909241,1864.4931640625,351,1,105
1909440,1864.6875,350,1,105
1909594,1864.837890625,103,-1,105
1909632,1864.875,351,1,105
1911204,1866.41015625,11,-1,106
1912228,1867.41015625,1,-1,106
1918136,1873.1796875,350,0,106
1918192,1873.234375,351,0,106
1919398,1874.412109375,111,-1,106
1919591,1874.6005859375,350,0,106
1919796,1874.80078125,101,-1,106
1919813,1874.8173828125,351,0,106
1921406,1876.373046875,14,-1,107
1922429,1877.3720703125,1,-1,107
1923245,1878.1689453125,350,1,107
1923289,1878.2119140625,351,1,107
1923486,1878.404296875,350,1,107
1923587,1878.5029296875,351,1,107
1929600,1884.375,114,-1,107
1929867,1884.6357421875,350,1,107
1930034,1884.798828125,351,1,107
1930048,1884.8125,103,-1,107
1931658,1886.384765625,11,-1,108
1932683,1887.3857421875,1,-1,108
1935798,1890.427734375,350,0,108
1935857,1890.4853515625,351,0,108
1937007,1891.6083984375,350,0,108
1937117,1891.7158203125,351,0,108
1937136,1891.734375,350,0,108
1937165,1891.7626953125,351,0,108
1939853,1894.3876953125,111,-1,108
1940258,1894.783203125,350,0,108
1940490,1895.009765625,101,-1,108
1940499,1895.0185546875,351,0,108
1942098,1896.580078125,11,-1,109
1943121,1897.5791015625,1,-1,109
1950291,1904.5810546875,111,-1,109
1950679,1904.9599609375,350,0,109
1950874,1905.150390625,101,-1,109
1950893,1905.1689453125,351,0,109
1952486,1906.724609375,11,-1,110
1953510,1907.724609375,1,-1,110
1960680,1914.7265625,111,-1,110
1961084,1915.12109375,350,0,110
1961216,1915.25,101,-1,110
1961250,1915.283203125,351,0,110
1962825,1916.8212890625,11,-1,111
1963847,1917.8193359375,1,-1,111
1965293,1919.2314453125,350,1,111
1965357,1919.2939453125,351,1,111
1968774,1922.630859375,350,0,111
1968869,1922.7236328125,351,0,111
1968896,1922.75,350,0,111
1968916,1922.76953125,351,0,111
1969027,1922.8779296875,350,0,111
1969088,1922.9375,351,0,111
1969172,1923.01953125,350,0,111
1969220,1923.06640625,351,0,111
1969383,1923.2255859375,350,0,111
1969408,1923.25,351,0,111
1969536,1923.375,350,0,111
1969598,1923.435546875,351,0,111
1969639,1923.4755859375,350,0,111
1969689,1923.5244140625,351,0,111
1969986,1923.814453125,350,0,111
1970079,1923.9052734375,351,0,111
1970102,1923.927734375,350,0,111
1970146,1923.970703125,351,0,111
1970393,1924.2119140625,350,1,111
1970408,1924.2265625,350,0,111
1970430,1924.248046875,351,1,111
1970543,1924.3583984375,351,0,111
1970804,1924.61328125,350,0,111
1970991,1924.7958984375,351,0,111
1971007,1924.8115234375,350,0,111
1971018,1924.822265625,111,-1,111
1971338,1925.134765625,351,0,111
1971355,1925.1513671875,350,0,111
1971426,1925.220703125,351,0,111
1971455,1925.2490234375,350,0,111
1971688,1925.4765625,101,-1,111
1971706,1925.494140625,351,0,111
1973299,1927.0498046875,14,-1,112
1974322,1928.048828125,1,-1,112
1979819,1933.4169921875,350,1,112
1979882,1933.478515625,351,1,112
1980558,1934.138671875,350,1,112
1980620,1934.19921875,351,1,112
1981492,1935.05078125,114,-1,112
1981753,1935.3056640625,350,1,112
1981912,1935.4609375,350,0,112
1981933,1935.4814453125,351,0,112
1981961,1935.5087890625,351,1,112
1982590,1936.123046875,350,1,112
1982677,1936.2080078125,351,1,112
1982700,1936.23046875,350,1,112
1982750,1936.279296875,351,1,112
1982824,1936.3515625,350,1,112
1982952,1936.4765625,103,-1,112
1982984,1936.5078125,351,1,112
1984557,1938.0439453125,14,-1,113
1985582,1939.044921875,1,-1,113
1992752,1946.046875,114,-1,113
1993021,1946.3095703125,350,1,113
1993166,1946.451171875,103,-1,113
1993221,1946.5048828125,351,1,113
1994776,1948.0234375,14,-1,114
1995798,1949.021484375,1,-1,114
2000437,1953.5517578125,350,1,114
2000502,1953.615234375,351,1,114
2000762,1953.869140625,350,1,114
2000818,1953.923828125,351,1,114
2002970,1956.025390625,114,-1,114
2003237,1956.2861328125,350,1,114
2003583,1956.6240234375,351,1,114
2004144,1957.171875,350,1,114
2004365,1957.3876953125,351,1,114
2004729,1957.7431640625,350,1,114
2004917,1957.9267578125,103,-1,114
2004919,1957.9287109375,351,1,114
2006528,1959.5,11,-1,115
2007553,1960.5009765625,1,-1,115
2011162,1964.025390625,350,0,115
2011193,1964.0556640625,351,0,115
2011515,1964.3701171875,350,0,115
2011565,1964.4189453125,351,0,115
2011815,1964.6630859375,350,0,115
2011913,1964.7587890625,351,0,115
2011927,1964.7724609375,350,0,115
2011979,1964.8232421875,351,0,115
2012182,1965.021484375,350,0,115
2012276,1965.11328125,351,0,115
2012385,1965.2197265625,350,0,115
2012401,1965.2353515625,351,0,115
2012561,1965.3916015625,350,0,115
2012593,1965.4228515625,351,0,115
2012682,1965.509765625,350,0,115
2012768,1965.59375,351,0,115
2012843,1965.6669921875,350,0,115
2012899,1965.7216796875,351,0,115
2012942,1965.763671875,350,0,115
2012993,1965.8134765625,351,0,115
2013054,1965.873046875,350,0,115
2013104,1965.921875,351,0,115
2013184,1966,350,0,115
2013200,1966.015625,351,0,115
2013257,1966.0712890625,350,0,115
2013287,1966.1005859375,351,0,115
2013338,1966.150390625,350,0,115
2013398,1966.208984375,351,0,115
2013419,1966.2294921875,350,0,115
2013445,1966.2548828125,351,0,115
2013471,1966.2802734375,350,0,115
2013488,1966.296875,351,0,115
2013546,1966.353515625,350,0,115
2013584,1966.390625,351,0,115
2013699,1966.5029296875,350,0,115
2013733,1966.5361328125,351,0,115
2013794,1966.595703125,350,0,115
2013824,1966.625,351,0,115
2013899,1966.6982421875,350,0,115
2013954,1966.751953125,351,0,115
2014041,1966.8369140625,350,0,115
2014093,1966.8876953125,351,0,115
2014186,1966.978515625,350,0,115
2014215,1967.0068359375,351,0,115
2014265,1967.0556640625,350,0,115
2014323,1967.1123046875,351,0,115
2014400,1967.1875,350,0,115
2014435,1967.2216796875,351,0,115
2014627,1967.4091796875,350,0,115
2014681,1967.4619140625,351,0,115
2014722,1967.501953125,111,-1,115
2014732,1967.51171875,350,0,115
2014793,1967.5712890625,351,0,115
2014862,1967.638671875,350,0,115
2014953,1967.7275390625,351,0,115
2014990,1967.763671875,350,0,115
2015188,1967.95703125,351,0,115
2015213,1967.9814453125,350,0,115
2015272,1968.0390625,351,0,115
2015300,1968.06640625,350,0,115
2015318,1968.083984375,351,0,115
2015396,1968.16015625,350,0,115
2015484,1968.24609375,351,0,115
2015518,1968.279296875,350,0,115
2015561,1968.3212890625,351,0,115
2015728,1968.484375,350,0,115
2015938,1968.689453125,101,-1,115
2015941,1968.6923828125,351,0,115
2017550,1970.263671875,14,-1,116
2018573,1971.2626953125,1,-1,116
2018612,1971.30078125,350,0,116
2018653,1971.3408203125,351,0,116
2019552,1972.21875,350,0,116
2019618,1972.283203125,351,0,116
2020773,1973.4111328125,350,1,116
2020829,1973.4658203125,351,1,116
2025744,1978.265625,114,-1,116
2026268,1978.77734375,350,1,116
2026433,1978.9384765625,103,-1,116
2026503,1979.0068359375,351,1,116
2028044,1980.51171875,11,-1,117
2029070,1981.513671875,1,-1,117
2031385,1983.7744140625,350,0,117
2031443,1983.8310546875,351,0,117
2036240,1988.515625,111,-1,117
2036506,1988.775390625,350,0,117
2036681,1988.9462890625,101,-1,117
2036696,1988.9609375,351,0,117
2038280,1990.5078125,11,-1,118
2039304,1991.5078125,1,-1,118
2045380,1997.44140625,350,0,118
2045441,1997.5009765625,351,0,118
2045479,1997.5380859375,350,0,118
2045494,1997.552734375,351,0,118
2045531,1997.5888671875,350,0,118
2045578,1997.634765625,351,0,118
2045645,1997.7001953125,350,0,118
2045703,1997.7568359375,351,0,118
2045747,1997.7998046875,350,0,118
2045798,1997.849609375,351,0,118
2045835,1997.8857421875,350,0,118
2045894,1997.943359375,351,0,118
2045931,1997.9794921875,350,0,118
2045977,1998.0244140625,351,0,118
2046025,1998.0712890625,350,0,118
2046080,1998.125,351,0,118
2046211,1998.2529296875,350,0,118
2046371,1998.4091796875,351,0,118
2046468,1998.50390625,350,0,118
2046473,1998.5087890625,111,-1,118
2046502,1998.537109375,351,0,118
2046551,1998.5849609375,350,0,118
2046608,1998.640625,351,0,118
2046682,1998.712890625,350,0,118
2046906,1998.931640625,101,-1,118
2046954,1998.978515625,351,0,118
2048516,2000.50390625,14,-1,119
2049538,2001.501953125,1,-1,119
2054074,2005.931640625,350,1,119
2054110,2005.966796875,351,1,119
2054728,2006.5703125,350,1,119
2054762,2006.603515625,351,1,119
2054960,2006.796875,350,1,119
2055041,2006.8759765625,351,1,119
2056708,2008.50390625,114,-1,119
2057009,2008.7978515625,350,1,119
2057159,2008.9443359375,103,-1,119
2057169,2008.9541015625,351,1,119
2064754,2016.361328125,15,-1,120
2065775,2017.3583984375,1,-1,120
2071325,2022.7783203125,350,1,120
2071387,2022.8388671875,351,1,120
2072945,2024.3603515625,115,-1,120
2073558,2024.958984375,350,1,120
2073802,2025.197265625,103,-1,120
2073834,2025.228515625,351,1,120
2082170,2033.369140625,12,-1,121
2082697,2033.8837890625,350,0,121
2082761,2033.9462890625,351,0,121
2083193,2034.3681640625,1,-1,121
2087256,2038.3359375,350,1,121
2087275,2038.3544921875,351,1,121
2088494,2039.544921875,350,1,121
2088514,2039.564453125,351,1,121
2090363,2041.3701171875,112,-1,121
2091613,2042.5908203125,350,0,121
2091664,2042.640625,351,0,121
2091691,2042.6669921875,350,0,121
2091855,2042.8271484375,101,-1,121
2091897,2042.8681640625,351,0,121
2100197,2050.9736328125,15,-1,122
2101051,2051.8076171875,350,0,122
2101121,2051.8759765625,351,0,122
2101166,2051.919921875,350,0,122
2101220,2051.97265625,1,-1,122
2101268,2052.01953125,351,0,122
2101310,2052.060546875,350,0,122
2101404,2052.15234375,351,0,122
2101499,2052.2451171875,350,0,122
2101586,2052.330078125,351,0,122
2108391,2058.9755859375,115,-1,122
2108964,2059.53515625,350,1,122
2109031,2059.6005859375,351,1,122
2109059,2059.6279296875,103,-1,122
2117406,2067.779296875,12,-1,123
2118430,2068.779296875,1,-1,123
2122602,2072.853515625,350,1,123
2122679,2072.9287109375,351,1,123
2125599,2075.7802734375,112,-1,123
2125828,2076.00390625,350,0,123
2126093,2076.2626953125,101,-1,123
2126145,2076.3134765625,351,0,123
2134429,2084.4033203125,12,-1,124
2135453,2085.4033203125,1,-1,124
2142622,2092.404296875,112,-1,124
2142870,2092.646484375,350,0,124
2142949,2092.7236328125,351,0,124
2142986,2092.759765625,350,0,124
2143263,2093.0302734375,101,-1,124
2143306,2093.072265625,351,0,124
2151614,2101.185546875,15,-1,125
2152639,2102.1865234375,1,-1,125
2159808,2109.1875,115,-1,125
2160273,2109.6416015625,350,1,125
2160290,2109.658203125,351,1,125
2160479,2109.8427734375,350,1,125
2160652,2110.01171875,103,-1,125
2160663,2110.0224609375,351,1,125
2168995,2118.1591796875,15,-1,126
2169870,2119.013671875,350,1,126
2169892,2119.03515625,351,1,126
2170019,2119.1591796875,1,-1,126
2170053,2119.1923828125,350,1,126
2170110,2119.248046875,351,1,126
2170317,2119.4501953125,350,1,126
2170374,2119.505859375,351,1,126
2177159,2126.1318359375,350,1,126
2177191,2126.1630859375,115,-1,126
2177235,2126.2060546875,351,1,126
2177451,2126.4169921875,350,1,126
2177501,2126.4658203125,351,1,126
2177528,2126.4921875,350,1,126
2177596,2126.55859375,351,1,126
2177622,2126.583984375,350,1,126
2177829,2126.7861328125,103,-1,126
2177860,2126.81640625,351,1,126
2186173,2134.9345703125,12,-1,127
2187197,2135.9345703125,1,-1,127
2194368,2142.9375,112,-1,127
2194654,2143.216796875,350,0,127
2194929,2143.4853515625,351,0,127
2194935,2143.4912109375,101,-1,127
2203284,2151.64453125,12,-1,128
2204306,2152.642578125,1,-1,128
2211477,2159.6455078125,112,-1,128
2211827,2159.9873046875,350,0,128
2211885,2160.0439453125,351,0,128
2211936,2160.09375,350,0,128
2212020,2160.17578125,351,0,128
2212038,2160.193359375,350,0,128
2212221,2160.3720703125,351,0,128
2212228,2160.37890625,101,-1,128
2220589,2168.5439453125,12,-1,129
2221612,2169.54296875,1,-1,129
2226991,2174.7958984375,350,0,129
